run,algorithm,dataset,r2_test,mse_train,mse_test,hypervolume,size,size_mse
9,Operon,557_analcatdata_apnea1,0.5931578835323209,227046.8680393104,3401045.383513085,34.970082896169664,48.0,48.0
10,Operon,557_analcatdata_apnea1,0.8286307129903683,591291.1542317214,2307702.722421308,33.43198624604527,44.0,44.0
11,Operon,557_analcatdata_apnea1,0.3702179819369274,299996.4709784554,5412158.290975817,34.893572122699865,49.0,49.0
12,Operon,557_analcatdata_apnea1,0.1103096686805271,211549.72252838584,7437472.846621341,35.38741841091746,47.0,47.0
13,Operon,557_analcatdata_apnea1,0.8901629319641564,749998.0848989787,1479094.097618814,33.91346236910024,30.0,30.0
14,Operon,557_analcatdata_apnea1,-0.7697226208516597,252550.67196950497,15208466.867039897,35.6134361738216,41.0,41.0
15,Operon,557_analcatdata_apnea1,-0.3861431671980029,187067.0841963015,11587629.768073674,34.96429282951307,49.0,49.0
16,Operon,557_analcatdata_apnea1,0.8153551455446197,387103.17281127296,2486474.914748396,34.163477015798925,48.0,48.0
17,Operon,557_analcatdata_apnea1,0.8358116726970388,831973.7859760495,1410985.3749510804,33.917622231396926,21.0,21.0
18,Operon,557_analcatdata_apnea1,0.4936035577735704,214090.60119938813,4233281.689258128,35.33140114573285,50.0,50.0
19,Operon,557_analcatdata_apnea1,0.8834971198118662,370903.8440205268,1568857.631793549,34.41801098453758,50.0,50.0
20,Operon,557_analcatdata_apnea1,0.5292624801192697,284991.00378859794,4045377.444931645,34.52787969785753,47.0,47.0
21,Operon,557_analcatdata_apnea1,0.8421623407676764,229083.90421301808,1319462.8101371904,34.86177297900833,50.0,50.0
22,Operon,557_analcatdata_apnea1,0.8368478046445954,287483.7224427773,2197049.2610471034,34.35161161838629,49.0,49.0
23,Operon,557_analcatdata_apnea1,0.8341076499200469,831143.7723385096,1425629.2370112771,33.95431799364718,21.0,21.0
24,Operon,557_analcatdata_apnea1,0.5411433615783994,225984.259522319,3835867.0074466015,34.85613314058647,50.0,50.0
25,Operon,557_analcatdata_apnea1,0.7740101734757723,297728.8242443257,3043236.900904931,34.3648540177875,50.0,50.0
26,Operon,557_analcatdata_apnea1,0.0,162078.4119999272,inf,35.24485864750221,50.0,50.0
27,Operon,557_analcatdata_apnea1,0.5208050637704034,233494.19739106487,4005887.44306169,35.312451985096416,47.0,47.0
28,Operon,557_analcatdata_apnea1,0.8278401582102369,291515.30589803355,2318348.5356248706,34.2704665440838,50.0,50.0
29,Operon,557_analcatdata_apnea1,0.6268288851466517,213313.40053494967,3206920.942928493,35.11269960344603,50.0,50.0
0,QLattice,557_analcatdata_apnea1,0.7610764026508217,954580.51944484,1997310.4181836029,21.908122567401925,30.0,30.0
1,QLattice,557_analcatdata_apnea1,0.8899701509182136,858706.4419448297,1481690.1365725629,25.100808107843058,32.0,32.0
2,QLattice,557_analcatdata_apnea1,0.2193928966621471,695583.2407092258,6708303.960976965,22.450787160961717,28.0,28.0
3,QLattice,557_analcatdata_apnea1,0.7846729997963069,954089.6913209688,1800051.8391430378,22.823927949574184,36.0,36.0
4,QLattice,557_analcatdata_apnea1,0.8559670048301137,857071.0753094665,1939585.2131505928,20.65309198818672,33.0,33.0
5,QLattice,557_analcatdata_apnea1,0.197385964704617,683661.5755493251,6897424.9517909,20.616843019444598,29.0,29.0
6,QLattice,557_analcatdata_apnea1,0.6584953609719666,924843.2290485596,2854848.9180491883,20.119159640439342,33.0,33.0
7,QLattice,557_analcatdata_apnea1,0.8923934911326341,735479.8853573513,1449056.8164032574,21.874754850150737,29.0,29.0
8,QLattice,557_analcatdata_apnea1,-0.6568067569231961,697993.4060894671,14238101.706372626,25.238071489723243,34.0,34.0
9,QLattice,557_analcatdata_apnea1,0.1828213025325059,823205.1901704271,6831303.161672179,20.310049216008597,31.0,31.0
10,QLattice,557_analcatdata_apnea1,0.8813758803860389,800898.833160652,1597422.785347663,19.905280225641732,29.0,29.0
11,QLattice,557_analcatdata_apnea1,0.4041744784757426,666007.9178023684,5120346.316349645,22.514869368342787,32.0,32.0
12,QLattice,557_analcatdata_apnea1,0.8059651126978785,973684.9578460266,1622057.8720536386,20.0430829961864,32.0,32.0
13,QLattice,557_analcatdata_apnea1,0.8560778188561253,827724.6157447069,1938092.963086584,24.245027334926004,32.0,32.0
14,QLattice,557_analcatdata_apnea1,0.4459045907192823,712024.6613094549,4761730.213500539,20.556693556129154,34.0,34.0
15,QLattice,557_analcatdata_apnea1,0.8197882881809412,953056.2676675478,1506501.3815645413,22.812767237812977,32.0,32.0
16,QLattice,557_analcatdata_apnea1,0.8896923938754985,764597.7819630888,1485430.484069075,22.707106720979716,29.0,29.0
17,QLattice,557_analcatdata_apnea1,0.5513383872333433,690627.270394259,3855663.702253333,22.462481796619734,33.0,33.0
18,QLattice,557_analcatdata_apnea1,0.6890795353501413,930916.3934924816,2599176.850514573,20.119420376598853,32.0,32.0
19,QLattice,557_analcatdata_apnea1,0.8893041458474505,818198.1231113877,1490658.7314810548,21.660868059581887,28.0,28.0
20,QLattice,557_analcatdata_apnea1,0.4430771768725862,691237.5116351664,4786028.162399556,22.44819753612853,32.0,32.0
21,QLattice,557_analcatdata_apnea1,0.7288860896472771,988083.230983414,2266409.193858772,20.02815338678194,30.0,30.0
22,QLattice,557_analcatdata_apnea1,0.8814439529722274,826059.4411765762,1596506.1024623527,24.365557227861792,31.0,31.0
23,QLattice,557_analcatdata_apnea1,-0.3278580561857327,631598.8407249736,11411214.963119049,21.63157358675534,29.0,29.0
24,QLattice,557_analcatdata_apnea1,0.567978096051143,831145.7827275078,3611538.831719065,23.953199175530663,29.0,29.0
25,QLattice,557_analcatdata_apnea1,0.8908069627760554,768292.9234512743,1470421.4137098298,23.635614367409488,26.0,26.0
26,QLattice,557_analcatdata_apnea1,0.4481988037928696,726867.1090226232,4742014.432561494,20.497329253487475,39.0,39.0
27,QLattice,557_analcatdata_apnea1,0.7393530049463827,967423.5236842384,2178909.762219978,20.066204934403668,29.0,29.0
28,QLattice,557_analcatdata_apnea1,0.8855924448601131,815613.2537285761,1540641.4478870048,25.205948938173147,30.0,30.0
29,QLattice,557_analcatdata_apnea1,0.5716699872702815,625632.3838652654,3680940.012861333,19.77505213656864,31.0,31.0
0,GPGOMEA,557_analcatdata_apnea1,0.8638617781158583,343022.75196198816,1138063.7655677015,9.688847276574588,40.0,40.0
1,GPGOMEA,557_analcatdata_apnea1,0.8745068175037228,333748.48626100697,1689923.3459242666,7.685045545619178,42.0,42.0
2,GPGOMEA,557_analcatdata_apnea1,0.0483524547416895,331255.4775782213,8178174.359434838,0.0,53.0,53.0
3,GPGOMEA,557_analcatdata_apnea1,0.1751554693807824,314461.39332366583,6895386.611728466,9.714755017312521,40.0,40.0
4,GPGOMEA,557_analcatdata_apnea1,0.8544731902017184,466448.7417715063,1959701.3036408732,16.064613041275198,33.0,33.0
5,GPGOMEA,557_analcatdata_apnea1,-1.342319198702509,452437.11017512967,20129190.589401703,0.0,65.0,65.0
6,GPGOMEA,557_analcatdata_apnea1,0.8533476170160148,323593.13543743145,1225958.1541344677,0.0,51.0,51.0
7,GPGOMEA,557_analcatdata_apnea1,0.8708326392186018,408072.5073044085,1739400.772009132,0.0,50.0,50.0
8,GPGOMEA,557_analcatdata_apnea1,0.2784797874255212,231528.3803230939,6200528.895063681,0.0,56.0,56.0
9,GPGOMEA,557_analcatdata_apnea1,0.8100420103088442,306727.0557667233,1587976.5583508776,8.749593686180368,41.0,41.0
10,GPGOMEA,557_analcatdata_apnea1,0.8470840489091374,429604.0656203568,2059205.3733303663,4.746617363716245,45.0,45.0
11,GPGOMEA,557_analcatdata_apnea1,0.4701179555124232,331301.19805325643,4553647.798857041,4.848216298901612,45.0,45.0
12,GPGOMEA,557_analcatdata_apnea1,0.3249228824561172,386695.4350854408,5643387.990585145,8.68430897552035,41.0,41.0
13,GPGOMEA,557_analcatdata_apnea1,0.9350173696579204,319772.47048374155,875072.7482578973,10.585072498736006,39.0,39.0
14,GPGOMEA,557_analcatdata_apnea1,-0.1515101018917632,459437.179394342,9895733.390837723,2.8737069302729155,47.0,47.0
15,GPGOMEA,557_analcatdata_apnea1,0.852877546326572,330195.34342417854,1229887.7663440758,7.760386318910514,42.0,42.0
16,GPGOMEA,557_analcatdata_apnea1,0.8127015129520633,298224.60301114584,2522209.411080893,0.0,58.0,58.0
17,GPGOMEA,557_analcatdata_apnea1,0.4701179555124232,331301.19805325643,4553647.798857041,4.848216298901612,45.0,45.0
18,GPGOMEA,557_analcatdata_apnea1,0.8503672352685901,406834.0395814965,1250873.0121909352,0.0,50.0,50.0
19,GPGOMEA,557_analcatdata_apnea1,0.8691676768455777,405475.32615689776,1761821.5818753757,15.234715569527651,34.0,34.0
20,GPGOMEA,557_analcatdata_apnea1,-1086.2076352735132,477647.7762962161,9343137226.043282,19.124673889093504,30.0,30.0
21,GPGOMEA,557_analcatdata_apnea1,0.491020969582884,257665.45874757125,4254871.14444952,0.0,59.0,59.0
22,GPGOMEA,557_analcatdata_apnea1,0.847415339128921,438189.8731967414,2054744.1343566447,6.638174775780235,43.0,43.0
23,GPGOMEA,557_analcatdata_apnea1,-0.3549238659684577,434975.7793617303,11643810.43681655,0.0,62.0,62.0
24,GPGOMEA,557_analcatdata_apnea1,0.8927605163077699,257561.0980639236,896481.3036281631,10.743005616047588,39.0,39.0
25,GPGOMEA,557_analcatdata_apnea1,0.8438569420910489,439399.7987163456,2102662.420503752,16.11885528981251,33.0,33.0
26,GPGOMEA,557_analcatdata_apnea1,0.3776392585759143,329767.78335771465,5348382.0592967225,13.576972706786295,36.0,36.0
27,GPGOMEA,557_analcatdata_apnea1,0.6214367839438524,295982.2986229828,3164644.5297113475,11.677820677110793,38.0,38.0
28,GPGOMEA,557_analcatdata_apnea1,0.8441183443354614,324558.18690443225,2099142.310911162,8.65543311134213,41.0,41.0
29,GPGOMEA,557_analcatdata_apnea1,0.1457751142238794,322552.4896790567,7340953.163651757,9.704448936679563,40.0,40.0
0,PySR,557_analcatdata_apnea1,0.3506811306733179,6996506.327439944,5428058.830597712,14.72611199644604,11.0,11.0
1,PySR,557_analcatdata_apnea1,0.8816229656903193,791947.1839759465,1594095.471338787,36.871594551170986,29.0,29.0
2,PySR,557_analcatdata_apnea1,0.3741157387090316,7062535.834536416,5378662.135122986,14.282212832004534,11.0,11.0
3,PySR,557_analcatdata_apnea1,0.6066265713181964,555599.8785499957,3288452.2753711706,37.73317359595141,35.0,35.0
4,PySR,557_analcatdata_apnea1,0.8893272729785652,867876.4930157748,1490347.295608465,34.452700576823915,24.0,24.0
5,PySR,557_analcatdata_apnea1,0.8685892691731003,1647363.2456039716,1129304.5148468628,34.36022636996901,13.0,13.0
6,PySR,557_analcatdata_apnea1,0.5780812474135967,698850.8436348645,3527080.328261897,36.35100012289697,43.0,43.0
7,PySR,557_analcatdata_apnea1,0.8995753894084056,654957.0893814302,1352343.5342722563,38.13142623559588,36.0,36.0
8,PySR,557_analcatdata_apnea1,-0.0988406800352559,7977909.216061399,9443108.13319969,11.840776023667887,11.0,11.0
9,PySR,557_analcatdata_apnea1,0.4384891810680422,6239324.974422387,4694016.920130986,17.60329407375292,11.0,11.0
10,PySR,557_analcatdata_apnea1,0.8730203604359652,530377.2644498835,1709940.3576180474,34.77415084726776,31.0,31.0
11,PySR,557_analcatdata_apnea1,0.8298596907544896,813835.4298036707,1462134.92748543,37.30338611188267,18.0,18.0
12,PySR,557_analcatdata_apnea1,0.8150864513149387,486977.1561842195,1545806.9497932903,39.95686631332863,43.0,43.0
13,PySR,557_analcatdata_apnea1,0.8333570334829341,622944.6927796385,2244056.879819905,38.32346769941287,36.0,36.0
14,PySR,557_analcatdata_apnea1,-8.65537335118102,584582.3328537586,82975390.58955449,39.05628111784958,40.0,40.0
15,PySR,557_analcatdata_apnea1,0.4384891810680422,6239324.974422387,4694016.920130986,17.60452644486176,11.0,11.0
16,PySR,557_analcatdata_apnea1,0.6340202841663507,2450645.639059673,4928376.614724553,28.001260296043473,12.0,12.0
17,PySR,557_analcatdata_apnea1,-1.843549537902621,557824.194189847,24436614.202946074,39.94675681051479,49.0,49.0
18,PySR,557_analcatdata_apnea1,0.3506811306733179,6996506.327439944,5428058.830597712,15.2779896643359,11.0,11.0
19,PySR,557_analcatdata_apnea1,0.2469013489246492,6013836.9273348,10141419.37371031,12.38405189698763,10.0,10.0
20,PySR,557_analcatdata_apnea1,-0.9306293459246172,511312.2009163551,16591251.133976774,37.141565124507125,46.0,46.0
21,PySR,557_analcatdata_apnea1,0.3506811306733179,6996506.327439944,5428058.830597712,15.0377425270737,11.0,11.0
22,PySR,557_analcatdata_apnea1,0.8447240796093882,517325.4446520384,2090985.3245275472,35.720232872568175,31.0,31.0
23,PySR,557_analcatdata_apnea1,0.8554800054618388,543577.0930400557,1241961.6061079015,37.28205031536362,30.0,30.0
24,PySR,557_analcatdata_apnea1,0.8605658762388801,812573.2155085072,1165616.2519241602,36.777255725284256,21.0,21.0
25,PySR,557_analcatdata_apnea1,0.8644319028059306,549878.4591052178,1825594.7283637056,38.24527124276146,43.0,43.0
26,PySR,557_analcatdata_apnea1,0.8235026324026758,806123.176901332,1516765.585519779,36.14948863174014,19.0,19.0
27,PySR,557_analcatdata_apnea1,0.8229353285882465,447775.577331942,1480193.3204868843,36.32968121101584,36.0,36.0
28,PySR,557_analcatdata_apnea1,0.2913134739244035,6348479.325631969,9543354.320404183,10.72512109759197,11.0,11.0
29,PySR,557_analcatdata_apnea1,0.1909146606167353,651384.3741849376,6953037.403509308,38.1249614629384,41.0,41.0
0,neogp,557_analcatdata_apnea1,0.5960415,362232.53,3376939.0,25.163361232999996,49.0,49.0
1,neogp,557_analcatdata_apnea1,-0.8470341,367482.78,15440501.0,28.420657409999997,48.0,48.0
2,neogp,557_analcatdata_apnea1,-3.2632475,353919.88,35639124.0,25.714624236000002,48.0,48.0
3,neogp,557_analcatdata_apnea1,0.64998186,691532.75,2926018.5,29.230466922000005,49.0,49.0
4,neogp,557_analcatdata_apnea1,-8.706485,650664.06,81142510.0,37.865008952,50.0,50.0
5,neogp,557_analcatdata_apnea1,0.47437322,324403.34,4394039.0,28.383812350000003,44.0,44.0
6,neogp,557_analcatdata_apnea1,-0.3393296,360053.0,11196284.0,27.46286072,46.0,46.0
7,neogp,557_analcatdata_apnea1,-0.117458105,304674.47,9341523.0,34.03130134,50.0,50.0
8,neogp,557_analcatdata_apnea1,0.8388368,365186.1,1347263.0,30.092772599999996,49.0,49.0
9,neogp,557_analcatdata_apnea1,0.73266387,359910.2,2234828.0,33.75966617,45.0,45.0
10,neogp,557_analcatdata_apnea1,0.86825836,515043.2,1774039.9,31.736915091999997,50.0,50.0
11,neogp,557_analcatdata_apnea1,0.94759995,657008.1,705633.1,20.628129447000006,50.0,50.0
12,neogp,557_analcatdata_apnea1,0.86055183,466162.28,1877847.1,36.44985933,50.0,50.0
13,neogp,557_analcatdata_apnea1,0.8904894,726472.56,1474699.0,31.99267398,36.0,36.0
14,neogp,557_analcatdata_apnea1,0.87657213,345644.28,1662113.2,22.26075714,50.0,50.0
15,neogp,557_analcatdata_apnea1,0.8909287,740921.06,1468783.6,21.1055329316,43.0,43.0
16,neogp,557_analcatdata_apnea1,0.8850235,791393.56,1548304.4,28.01252128,40.0,40.0
17,neogp,557_analcatdata_apnea1,0.88175917,647516.1,1592262.8,16.713906119999997,44.0,44.0
18,neogp,557_analcatdata_apnea1,0.8887608,743955.0,1497977.4,18.58908925,49.0,49.0
19,neogp,557_analcatdata_apnea1,0.87779963,437155.44,1645583.5,39.00373536,50.0,50.0
20,neogp,557_analcatdata_apnea1,0.12180835,599400.9,7546911.5,28.670365760000003,50.0,50.0
21,neogp,557_analcatdata_apnea1,-16.825434,531940.1,153186340.0,24.216742910000004,49.0,49.0
22,neogp,557_analcatdata_apnea1,-0.30989993,511163.03,11256881.0,39.07926195,50.0,50.0
23,neogp,557_analcatdata_apnea1,0.386131,472132.0,5275403.5,24.23090133,50.0,50.0
24,neogp,557_analcatdata_apnea1,-12.025853,319330.78,111940216.0,30.41874473,50.0,50.0
25,neogp,557_analcatdata_apnea1,0.37250364,552297.2,5392515.0,36.64955156,50.0,50.0
26,neogp,557_analcatdata_apnea1,0.4251352,588708.2,4940213.0,25.9592658,50.0,50.0
27,neogp,557_analcatdata_apnea1,-9.039652,454638.28,86277710.0,29.503190710000002,34.0,34.0
28,neogp,557_analcatdata_apnea1,-11.003258,631979.75,103150780.0,23.400578160000002,45.0,45.0
29,neogp,557_analcatdata_apnea1,-10.126409,514512.25,95616970.0,34.45666888,49.0,49.0
0,random,557_analcatdata_apnea1,0.4066599035015483,6623870.638941526,4960097.576843631,21.866593309485662,12.0,12.0
1,random,557_analcatdata_apnea1,0.8779012733060835,968040.3356353218,1020698.924586784,38.81415274338809,17.0,17.0
2,random,557_analcatdata_apnea1,0.3305078751275856,6349898.647648678,5596699.575661025,14.896685231802289,7.0,7.0
3,random,557_analcatdata_apnea1,0.3493098430002308,7381222.683266018,5439522.274084133,14.387832310901755,22.0,22.0
4,random,557_analcatdata_apnea1,0.6382052109783835,1345642.1171323317,3024466.8562449934,31.458788581003382,17.0,17.0
5,random,557_analcatdata_apnea1,0.2058509414595384,8500946.337886639,6638784.137740257,7.423190066831373,9.0,9.0
6,random,557_analcatdata_apnea1,0.6809809148324535,2579029.687414546,2666878.2383739483,33.45685216392917,9.0,9.0
7,random,557_analcatdata_apnea1,-0.04731905969750194,359515.56753725256,8755189.074266931,6.52811138479592e-14,1.0,1.0
8,random,557_analcatdata_apnea1,0.2030452578234031,11584000.61933678,6662238.586018928,9.513536473255966,9.0,9.0
9,random,557_analcatdata_apnea1,0.3948061962619164,3286663.0291183563,5059190.061748813,12.34711145012191,9.0,9.0
10,random,557_analcatdata_apnea1,0.4691623854710768,3478045.149406241,7148395.313934959,19.73826074830831,12.0,12.0
11,random,557_analcatdata_apnea1,0.8966692222139422,1619097.3324070887,1391478.726251537,33.71131474609359,15.0,15.0
12,random,557_analcatdata_apnea1,0.2160271738403579,9538406.496005371,10557178.925131695,8.747852787918058,11.0,11.0
13,random,557_analcatdata_apnea1,0.1818875815345603,12399650.113019,11016911.421433758,3.8880391628275968,10.0,10.0
14,random,557_analcatdata_apnea1,0.1711475607735801,5942450.259349361,11161539.29251536,7.085979312371468,8.0,8.0
15,random,557_analcatdata_apnea1,0.8803228030331345,835358.1727708034,1611603.794772534,33.138419408942696,12.0,12.0
16,random,557_analcatdata_apnea1,0.1842137301198033,8436671.147793883,10985586.908642732,10.28072032402373,8.0,8.0
17,random,557_analcatdata_apnea1,0.177707260609695,4728615.073029675,11073204.693975436,5.835727159806684,8.0,8.0
18,random,557_analcatdata_apnea1,0.8663824476714532,1293663.7419343377,1799328.191489339,29.420001049930185,28.0,28.0
19,random,557_analcatdata_apnea1,0.1164579359070148,9789800.702272372,11898003.79204776,5.402662137605053,6.0,6.0
20,random,557_analcatdata_apnea1,0.3984521815937747,5987041.535175884,5169522.024173796,14.96676054530056,13.0,13.0
21,random,557_analcatdata_apnea1,0.8590307517140208,1074661.868031609,1211447.5548699826,34.001861314809055,14.0,14.0
22,random,557_analcatdata_apnea1,-10.196176237100811,7942055.510945761,96216589.72610274,8.131413970907165,24.0,24.0
23,random,557_analcatdata_apnea1,0.2527540067593536,8517528.420013374,6421608.559345692,13.843880443325167,9.0,9.0
24,random,557_analcatdata_apnea1,0.2136614920053746,11413887.330507986,6757557.938293589,9.92630740881052,7.0,7.0
25,random,557_analcatdata_apnea1,-0.029991941433118677,3858162.30780716,8851442.66679786,17.824869830354075,20.0,20.0
26,random,557_analcatdata_apnea1,-3.1836067926193533e+19,4003883.5452632746,2.735896453645044e+26,22.06349845228156,22.0,22.0
27,random,557_analcatdata_apnea1,0.2141712775311951,8543289.76668402,6753176.993965146,7.4012985196307195,12.0,12.0
28,random,557_analcatdata_apnea1,0.6429488863731843,4038054.020394169,3068390.473994116,25.158893830304063,11.0,11.0
29,random,557_analcatdata_apnea1,0.8627600713578506,1127097.8984035377,1179398.8973168042,38.615084407629226,8.0,8.0
