run,algorithm,dataset,r2_test,r2_train
3,CGP_win_bfn_reopt,nasa_battery_1_10min,0.9426005,0.97964084
4,adam_win_bfn_reopt,nasa_battery_1_10min,0.85323155,0.96237767
4,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.92983925,0.965447
4,CGP_win_bfn_reopt,nasa_battery_1_10min,0.96524906,0.9849122
5,adam_win_bfn_reopt,nasa_battery_1_10min,0.87762725,0.9857826
5,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.4168082,0.86539084
5,CGP_win_bfn_reopt,nasa_battery_1_10min,0.991426,0.98896354
6,adam_win_bfn_reopt,nasa_battery_1_10min,0.92919517,0.9849846
6,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.7401117,0.9137773
6,CGP_win_bfn_reopt,nasa_battery_1_10min,0.92186856,0.98845387
7,adam_win_bfn_reopt,nasa_battery_1_10min,0.8605467,0.98090935
7,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.8672633,0.94257134
7,CGP_win_bfn_reopt,nasa_battery_1_10min,0.90809125,0.98145086
8,adam_win_bfn_reopt,nasa_battery_1_10min,0.8489004,0.9506454
8,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.7439202,0.9132926
8,CGP_win_bfn_reopt,nasa_battery_1_10min,0.89271075,0.9805897
9,adam_win_bfn_reopt,nasa_battery_1_10min,0.9571421,0.92581445
9,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.27685505,0.95837456
9,CGP_win_bfn_reopt,nasa_battery_1_10min,0.86963236,0.9853667
10,adam_win_bfn_reopt,nasa_battery_1_10min,0.63976526,0.9664553
10,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.92510146,0.89343756
10,CGP_win_bfn_reopt,nasa_battery_1_10min,0.7987663,0.97606987
11,adam_win_bfn_reopt,nasa_battery_1_10min,0.5247741,0.929105
11,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.77896893,0.9479146
11,CGP_win_bfn_reopt,nasa_battery_1_10min,0.9710098,0.98745376
12,adam_win_bfn_reopt,nasa_battery_1_10min,0.16110557,0.92835
12,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.8530788,0.9548749
12,CGP_win_bfn_reopt,nasa_battery_1_10min,0.9763026,0.9909443
13,adam_win_bfn_reopt,nasa_battery_1_10min,0.92823243,0.98870564
13,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.1700216,0.90985805
13,CGP_win_bfn_reopt,nasa_battery_1_10min,0.889329,0.9816026
14,adam_win_bfn_reopt,nasa_battery_1_10min,0.60807705,0.5251113
14,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.88416606,0.82869184
14,CGP_win_bfn_reopt,nasa_battery_1_10min,0.42161584,0.9168388
15,adam_win_bfn_reopt,nasa_battery_1_10min,0.93834543,0.9726182
15,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.84686965,0.9721459
15,CGP_win_bfn_reopt,nasa_battery_1_10min,0.965929,0.9894729
16,adam_win_bfn_reopt,nasa_battery_1_10min,0.9169886,0.9875459
16,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.92087156,0.9616158
16,CGP_win_bfn_reopt,nasa_battery_1_10min,0.671826,0.96858037
17,adam_win_bfn_reopt,nasa_battery_1_10min,0.8170716,0.96245563
17,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.9028287,0.8845604
17,CGP_win_bfn_reopt,nasa_battery_1_10min,0.7661426,0.9601652
18,adam_win_bfn_reopt,nasa_battery_1_10min,0.9018254,0.87521595
18,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.78610027,0.9557134
18,CGP_win_bfn_reopt,nasa_battery_1_10min,0.97677135,0.9880521
19,adam_win_bfn_reopt,nasa_battery_1_10min,0.96924525,0.86148345
19,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.86817145,0.8999248
19,CGP_win_bfn_reopt,nasa_battery_1_10min,0.787388,0.98451567
20,adam_win_bfn_reopt,nasa_battery_1_10min,-1.7105086,0.7948688
20,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.94379777,0.91726625
20,CGP_win_bfn_reopt,nasa_battery_1_10min,0.92808336,0.98620015
21,adam_win_bfn_reopt,nasa_battery_1_10min,0.39001644,0.9074042
21,gaussian_win_bfn_reopt,nasa_battery_1_10min,-0.5078409,0.4997635
21,CGP_win_bfn_reopt,nasa_battery_1_10min,0.7751521,0.90547025
22,adam_win_bfn_reopt,nasa_battery_1_10min,0.9207282,0.9449672
22,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.88435614,0.9660602
22,CGP_win_bfn_reopt,nasa_battery_1_10min,0.657075,0.98210377
23,adam_win_bfn_reopt,nasa_battery_1_10min,0.7076999,0.98346734
23,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.71940345,0.9519742
23,CGP_win_bfn_reopt,nasa_battery_1_10min,0.96093595,0.9847429
24,adam_win_bfn_reopt,nasa_battery_1_10min,0.7697059,0.9144789
24,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.64762247,0.9456099
24,CGP_win_bfn_reopt,nasa_battery_1_10min,0.88270897,0.96357214
25,adam_win_bfn_reopt,nasa_battery_1_10min,0.8836801,0.9882687
25,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.8207735,0.9026609
25,CGP_win_bfn_reopt,nasa_battery_1_10min,0.9639642,0.98190665
26,adam_win_bfn_reopt,nasa_battery_1_10min,0.90721786,0.96401507
26,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.8775563,0.96208584
26,CGP_win_bfn_reopt,nasa_battery_1_10min,0.9077272,0.98709893
27,adam_win_bfn_reopt,nasa_battery_1_10min,0.6961845,0.91181296
27,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.7618971,0.95615816
27,CGP_win_bfn_reopt,nasa_battery_1_10min,0.8984361,0.9794287
28,adam_win_bfn_reopt,nasa_battery_1_10min,0.8708913,0.9678015
28,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.7788141,0.95371354
28,CGP_win_bfn_reopt,nasa_battery_1_10min,0.9332092,0.98491895
29,adam_win_bfn_reopt,nasa_battery_1_10min,0.830571,0.92419267
29,gaussian_win_bfn_reopt,nasa_battery_1_10min,0.7496134,0.96344686
29,CGP_win_bfn_reopt,nasa_battery_1_10min,0.97172993,0.98998976
0,adam_win_bfn_reopt,nasa_battery_2_20min,0.9830066,0.97293925
0,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.87666297,0.81573427
0,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9611896,0.97346765
1,adam_win_bfn_reopt,nasa_battery_2_20min,0.9680018,0.95078856
1,gaussian_win_bfn_reopt,nasa_battery_2_20min,-0.033860803,0.5874343
1,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9864643,0.9691587
2,adam_win_bfn_reopt,nasa_battery_2_20min,0.97880346,0.98795706
2,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.9595907,0.9533957
2,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9569765,0.9631102
3,adam_win_bfn_reopt,nasa_battery_2_20min,0.5425607,0.49322855
3,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.5453811,0.49318206
3,CGP_win_bfn_reopt,nasa_battery_2_20min,0.92911756,0.9625794
4,adam_win_bfn_reopt,nasa_battery_2_20min,0.57617986,0.6687118
4,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8851134,0.8515668
4,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9201927,0.9165728
5,adam_win_bfn_reopt,nasa_battery_2_20min,0.77058226,0.73747635
5,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.82848763,0.7833597
5,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9794416,0.9786148
6,adam_win_bfn_reopt,nasa_battery_2_20min,0.9672067,0.9630617
6,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.93629825,0.87725097
6,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9711778,0.9752844
7,adam_win_bfn_reopt,nasa_battery_2_20min,0.978651,0.9701537
7,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8286398,0.77986175
7,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9810435,0.9846197
8,adam_win_bfn_reopt,nasa_battery_2_20min,0.98014015,0.97531897
8,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.9389216,0.9330725
8,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9754194,0.98119295
9,adam_win_bfn_reopt,nasa_battery_2_20min,0.9723669,0.9623185
9,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.86215395,0.807061
9,CGP_win_bfn_reopt,nasa_battery_2_20min,0.97117,0.9662707
10,adam_win_bfn_reopt,nasa_battery_2_20min,0.8029697,0.8150217
10,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.81676555,0.7738495
10,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9731158,0.9594468
11,adam_win_bfn_reopt,nasa_battery_2_20min,0.97186476,0.9802721
11,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.88416505,0.82476836
11,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9264478,0.93085426
12,adam_win_bfn_reopt,nasa_battery_2_20min,0.9360686,0.93949234
12,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8645141,0.8656961
12,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9080658,0.8613387
13,adam_win_bfn_reopt,nasa_battery_2_20min,0.8293703,0.78286886
13,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.7854617,0.7642067
13,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9632783,0.95219994
14,adam_win_bfn_reopt,nasa_battery_2_20min,0.974114,0.960956
14,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8748327,0.82793915
14,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9321799,0.90399694
15,adam_win_bfn_reopt,nasa_battery_2_20min,0.95268863,0.9888553
15,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.9607903,0.9263744
15,CGP_win_bfn_reopt,nasa_battery_2_20min,0.97072774,0.9705405
16,adam_win_bfn_reopt,nasa_battery_2_20min,0.88992405,0.87766373
16,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8888576,0.8570522
16,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9617505,0.944103
17,adam_win_bfn_reopt,nasa_battery_2_20min,0.9647622,0.9864582
17,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8960163,0.87381315
17,CGP_win_bfn_reopt,nasa_battery_2_20min,0.94086146,0.9072728
18,adam_win_bfn_reopt,nasa_battery_2_20min,0.97714496,0.981765
18,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.94062006,0.924578
18,CGP_win_bfn_reopt,nasa_battery_2_20min,0.97040105,0.9639709
19,adam_win_bfn_reopt,nasa_battery_2_20min,0.839759,0.82136655
19,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.9067719,0.8938828
19,CGP_win_bfn_reopt,nasa_battery_2_20min,0.8638172,0.86940825
20,adam_win_bfn_reopt,nasa_battery_2_20min,0.93188834,0.887363
20,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.75456804,0.7537244
20,CGP_win_bfn_reopt,nasa_battery_2_20min,0.85703266,0.83748394
21,adam_win_bfn_reopt,nasa_battery_2_20min,0.823731,0.7753482
21,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.84952664,0.8622463
21,CGP_win_bfn_reopt,nasa_battery_2_20min,0.8023329,0.7636167
22,adam_win_bfn_reopt,nasa_battery_2_20min,0.7393436,0.72021645
22,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.6483964,0.8156431
22,CGP_win_bfn_reopt,nasa_battery_2_20min,0.96610063,0.96276635
23,adam_win_bfn_reopt,nasa_battery_2_20min,0.9757868,0.97969633
23,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.94945854,0.9504406
23,CGP_win_bfn_reopt,nasa_battery_2_20min,0.94336927,0.9314802
24,adam_win_bfn_reopt,nasa_battery_2_20min,0.9736931,0.94978917
24,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.88852346,0.8264762
24,CGP_win_bfn_reopt,nasa_battery_2_20min,0.97134125,0.94373506
25,adam_win_bfn_reopt,nasa_battery_2_20min,0.9879726,0.9756571
25,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.9751668,0.9617275
25,CGP_win_bfn_reopt,nasa_battery_2_20min,0.94117296,0.9446515
26,adam_win_bfn_reopt,nasa_battery_2_20min,0.81946784,0.8235069
26,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.81681204,0.77410793
26,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9778926,0.95871097
27,adam_win_bfn_reopt,nasa_battery_2_20min,0.97976553,0.98032624
27,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.8757112,0.8751532
27,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9473213,0.9418368
28,adam_win_bfn_reopt,nasa_battery_2_20min,0.9521184,0.9556664
28,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.92899567,0.8854681
28,CGP_win_bfn_reopt,nasa_battery_2_20min,0.9170934,0.8994046
29,adam_win_bfn_reopt,nasa_battery_2_20min,0.96834683,0.971155
29,gaussian_win_bfn_reopt,nasa_battery_2_20min,0.91290927,0.8960321
29,CGP_win_bfn_reopt,nasa_battery_2_20min,0.85478294,0.8212527
0,adam_win_bfn_reopt,nikuradse_1,0.3049633,0.9868985
0,gaussian_win_bfn_reopt,nikuradse_1,0.8515077,0.9642914
0,CGP_win_bfn_reopt,nikuradse_1,0.62623906,0.9674909
1,adam_win_bfn_reopt,nikuradse_1,-0.027651906,0.980169
1,gaussian_win_bfn_reopt,nikuradse_1,0.8411879,0.9646654
1,CGP_win_bfn_reopt,nikuradse_1,0.8556651,0.9645601
2,adam_win_bfn_reopt,nikuradse_1,0.8779781,0.97854877
2,gaussian_win_bfn_reopt,nikuradse_1,0.8510613,0.9648447
2,CGP_win_bfn_reopt,nikuradse_1,0.8492693,0.96419233
3,adam_win_bfn_reopt,nikuradse_1,0.8574409,0.96304923
3,gaussian_win_bfn_reopt,nikuradse_1,0.848915,0.96417016
3,CGP_win_bfn_reopt,nikuradse_1,0.8029712,0.96451366
4,adam_win_bfn_reopt,nikuradse_1,0.8571994,0.96318686
4,gaussian_win_bfn_reopt,nikuradse_1,0.8091073,0.9643524
4,CGP_win_bfn_reopt,nikuradse_1,-2.334897,0.9768535
5,adam_win_bfn_reopt,nikuradse_1,0.7213682,0.9614879
5,gaussian_win_bfn_reopt,nikuradse_1,0.7441007,0.954574
5,CGP_win_bfn_reopt,nikuradse_1,0.85869646,0.9651488
6,adam_win_bfn_reopt,nikuradse_1,0.8523758,0.96430373
6,gaussian_win_bfn_reopt,nikuradse_1,0.51460844,0.95719904
6,CGP_win_bfn_reopt,nikuradse_1,0.77830017,0.9611691
7,adam_win_bfn_reopt,nikuradse_1,0.8493869,0.9650169
7,gaussian_win_bfn_reopt,nikuradse_1,0.7093111,0.9629865
7,CGP_win_bfn_reopt,nikuradse_1,0.87122315,0.9617534
8,adam_win_bfn_reopt,nikuradse_1,0.8328091,0.93702507
8,gaussian_win_bfn_reopt,nikuradse_1,0.79356486,0.9636259
8,CGP_win_bfn_reopt,nikuradse_1,0.8353313,0.96654373
9,adam_win_bfn_reopt,nikuradse_1,0.8508434,0.96411246
9,gaussian_win_bfn_reopt,nikuradse_1,0.85161316,0.9642882
9,CGP_win_bfn_reopt,nikuradse_1,-0.26644623,0.9906355
10,adam_win_bfn_reopt,nikuradse_1,0.84958833,0.96573895
10,gaussian_win_bfn_reopt,nikuradse_1,0.85916984,0.9629541
10,CGP_win_bfn_reopt,nikuradse_1,0.55449754,0.9724166
11,adam_win_bfn_reopt,nikuradse_1,0.88099015,0.98069656
11,gaussian_win_bfn_reopt,nikuradse_1,0.850505,0.9643624
11,CGP_win_bfn_reopt,nikuradse_1,0.87752306,0.97019464
12,adam_win_bfn_reopt,nikuradse_1,-1.0693827,0.957005
12,gaussian_win_bfn_reopt,nikuradse_1,0.85169613,0.9642584
12,CGP_win_bfn_reopt,nikuradse_1,0.78620166,0.9656094
13,adam_win_bfn_reopt,nikuradse_1,0.84935266,0.9641926
13,gaussian_win_bfn_reopt,nikuradse_1,0.8635645,0.9652045
13,CGP_win_bfn_reopt,nikuradse_1,0.84824294,0.9632849
14,adam_win_bfn_reopt,nikuradse_1,0.63224345,0.9640918
14,gaussian_win_bfn_reopt,nikuradse_1,0.85730755,0.9653867
14,CGP_win_bfn_reopt,nikuradse_1,0.82664895,0.96482337
15,adam_win_bfn_reopt,nikuradse_1,0.92828023,0.97959495
15,gaussian_win_bfn_reopt,nikuradse_1,0.85045373,0.9647966
15,CGP_win_bfn_reopt,nikuradse_1,0.7076661,0.9871746
16,adam_win_bfn_reopt,nikuradse_1,0.85865504,0.96079826
16,gaussian_win_bfn_reopt,nikuradse_1,0.8484834,0.9644957
16,CGP_win_bfn_reopt,nikuradse_1,0.8972317,0.9752034
17,adam_win_bfn_reopt,nikuradse_1,0.8460114,0.9638705
17,gaussian_win_bfn_reopt,nikuradse_1,0.86710966,0.969291
17,CGP_win_bfn_reopt,nikuradse_1,0.8412497,0.9645411
18,adam_win_bfn_reopt,nikuradse_1,0.84878975,0.96476424
18,gaussian_win_bfn_reopt,nikuradse_1,0.84996253,0.96422166
18,CGP_win_bfn_reopt,nikuradse_1,0.8461805,0.9677325
19,adam_win_bfn_reopt,nikuradse_1,0.0023775697,0.9807019
19,gaussian_win_bfn_reopt,nikuradse_1,0.77250147,0.9668574
19,CGP_win_bfn_reopt,nikuradse_1,0.5807477,0.9596065
20,adam_win_bfn_reopt,nikuradse_1,0.8476867,0.96552384
20,gaussian_win_bfn_reopt,nikuradse_1,0.84959745,0.96466815
20,CGP_win_bfn_reopt,nikuradse_1,0.7348826,0.96965873
21,adam_win_bfn_reopt,nikuradse_1,-0.9116864,0.9729768
21,gaussian_win_bfn_reopt,nikuradse_1,0.84842175,0.96411675
21,CGP_win_bfn_reopt,nikuradse_1,-76.03698,0.96585786
22,adam_win_bfn_reopt,nikuradse_1,0.8483317,0.9640591
22,gaussian_win_bfn_reopt,nikuradse_1,0.0946784,0.9534656
22,CGP_win_bfn_reopt,nikuradse_1,-45.978,0.98406225
23,adam_win_bfn_reopt,nikuradse_1,0.8541012,0.96409345
23,gaussian_win_bfn_reopt,nikuradse_1,0.85400444,0.9640778
23,CGP_win_bfn_reopt,nikuradse_1,0.78979295,0.96456534
24,adam_win_bfn_reopt,nikuradse_1,-0.307482,0.9678429
24,gaussian_win_bfn_reopt,nikuradse_1,0.8532142,0.96399015
24,CGP_win_bfn_reopt,nikuradse_1,0.80895936,0.9635394
25,adam_win_bfn_reopt,nikuradse_1,0.8974357,0.97924954
25,gaussian_win_bfn_reopt,nikuradse_1,0.85387164,0.9645155
25,CGP_win_bfn_reopt,nikuradse_1,-0.05560994,0.95818824
26,adam_win_bfn_reopt,nikuradse_1,0.89106846,0.97222257
26,gaussian_win_bfn_reopt,nikuradse_1,0.35651922,0.95893705
26,CGP_win_bfn_reopt,nikuradse_1,0.70335096,0.9742356
27,adam_win_bfn_reopt,nikuradse_1,-2.4502473,0.9678482
27,gaussian_win_bfn_reopt,nikuradse_1,0.84953773,0.9555782
27,CGP_win_bfn_reopt,nikuradse_1,0.6312027,0.9670721
28,adam_win_bfn_reopt,nikuradse_1,0.8527082,0.9677189
28,gaussian_win_bfn_reopt,nikuradse_1,0.8679404,0.9653392
28,CGP_win_bfn_reopt,nikuradse_1,0.83655524,0.9710256
29,adam_win_bfn_reopt,nikuradse_1,0.84099543,0.9622242
29,gaussian_win_bfn_reopt,nikuradse_1,0.82559466,0.96476734
29,CGP_win_bfn_reopt,nikuradse_1,0.8640384,0.9665299
0,adam_win_bfn_reopt,nikuradse_2,0.7473346,0.7342284
0,gaussian_win_bfn_reopt,nikuradse_2,0.7969467,0.73859656
0,CGP_win_bfn_reopt,nikuradse_2,0.9401449,0.965369
1,adam_win_bfn_reopt,nikuradse_2,0.27976,0.26576054
1,gaussian_win_bfn_reopt,nikuradse_2,0.6892437,0.7177279
1,CGP_win_bfn_reopt,nikuradse_2,0.962777,0.95677537
2,adam_win_bfn_reopt,nikuradse_2,0.6343372,0.5534474
2,gaussian_win_bfn_reopt,nikuradse_2,0.9165936,0.88436455
2,CGP_win_bfn_reopt,nikuradse_2,0.8767761,0.8613133
3,adam_win_bfn_reopt,nikuradse_2,0.02562356,0.04551053
3,gaussian_win_bfn_reopt,nikuradse_2,0.49739093,0.5272404
3,CGP_win_bfn_reopt,nikuradse_2,0.8364337,0.83286285
4,adam_win_bfn_reopt,nikuradse_2,0.7152955,0.6535957
4,gaussian_win_bfn_reopt,nikuradse_2,0.85469437,0.87382174
4,CGP_win_bfn_reopt,nikuradse_2,0.927025,0.9105555
5,adam_win_bfn_reopt,nikuradse_2,0.88666844,0.89512604
5,gaussian_win_bfn_reopt,nikuradse_2,0.56388223,0.6505088
5,CGP_win_bfn_reopt,nikuradse_2,0.9711077,0.9667682
6,adam_win_bfn_reopt,nikuradse_2,0.6934575,0.61297286
6,gaussian_win_bfn_reopt,nikuradse_2,0.7224702,0.71546394
6,CGP_win_bfn_reopt,nikuradse_2,0.9189821,0.889797
7,adam_win_bfn_reopt,nikuradse_2,0.9392057,0.9216441
7,gaussian_win_bfn_reopt,nikuradse_2,0.94202805,0.91878945
7,CGP_win_bfn_reopt,nikuradse_2,0.9742051,0.9543747
8,adam_win_bfn_reopt,nikuradse_2,0.62972486,0.58228433
8,gaussian_win_bfn_reopt,nikuradse_2,0.40901893,0.3230415
8,CGP_win_bfn_reopt,nikuradse_2,0.9451777,0.9305211
9,adam_win_bfn_reopt,nikuradse_2,0.27709794,0.24339175
9,gaussian_win_bfn_reopt,nikuradse_2,0.5407069,0.6772692
9,CGP_win_bfn_reopt,nikuradse_2,0.9184624,0.8918186
10,adam_win_bfn_reopt,nikuradse_2,0.95208347,0.94846654
10,gaussian_win_bfn_reopt,nikuradse_2,0.8586677,0.8182977
10,CGP_win_bfn_reopt,nikuradse_2,0.979076,0.9700857
11,adam_win_bfn_reopt,nikuradse_2,0.6185379,0.6556858
11,gaussian_win_bfn_reopt,nikuradse_2,0.43512046,0.4437641
11,CGP_win_bfn_reopt,nikuradse_2,0.9815914,0.97319627
12,adam_win_bfn_reopt,nikuradse_2,0.32618284,0.2893352
12,gaussian_win_bfn_reopt,nikuradse_2,0.6973785,0.71604824
12,CGP_win_bfn_reopt,nikuradse_2,0.85920686,0.91873294
13,adam_win_bfn_reopt,nikuradse_2,0.9043893,0.85836035
13,gaussian_win_bfn_reopt,nikuradse_2,0.7214107,0.5806264
13,CGP_win_bfn_reopt,nikuradse_2,0.943662,0.93074507
14,adam_win_bfn_reopt,nikuradse_2,0.86220574,0.821797
14,gaussian_win_bfn_reopt,nikuradse_2,0.9482583,0.9362818
14,CGP_win_bfn_reopt,nikuradse_2,0.8334463,0.924399
15,adam_win_bfn_reopt,nikuradse_2,0.6314645,0.62638116
15,gaussian_win_bfn_reopt,nikuradse_2,0.3800438,0.38449132
15,CGP_win_bfn_reopt,nikuradse_2,0.8372131,0.8459545
16,adam_win_bfn_reopt,nikuradse_2,0.060008943,0.08684546
16,gaussian_win_bfn_reopt,nikuradse_2,0.5115004,0.52429104
16,CGP_win_bfn_reopt,nikuradse_2,0.9396846,0.9332371
17,adam_win_bfn_reopt,nikuradse_2,0.30663353,0.28194273
17,gaussian_win_bfn_reopt,nikuradse_2,0.6866709,0.65472645
17,CGP_win_bfn_reopt,nikuradse_2,0.96863246,0.9517728
18,adam_win_bfn_reopt,nikuradse_2,0.94934005,0.92382413
18,gaussian_win_bfn_reopt,nikuradse_2,0.24502522,0.26764816
18,CGP_win_bfn_reopt,nikuradse_2,0.7636318,0.84287626
19,adam_win_bfn_reopt,nikuradse_2,0.60480857,0.521364
19,gaussian_win_bfn_reopt,nikuradse_2,0.586812,0.7251812
19,CGP_win_bfn_reopt,nikuradse_2,0.9237921,0.90735996
20,adam_win_bfn_reopt,nikuradse_2,0.818227,0.7932712
20,gaussian_win_bfn_reopt,nikuradse_2,0.27003574,0.23866469
20,CGP_win_bfn_reopt,nikuradse_2,0.9800861,0.973771
21,adam_win_bfn_reopt,nikuradse_2,0.70212114,0.6791274
21,gaussian_win_bfn_reopt,nikuradse_2,0.70175725,0.62218857
21,CGP_win_bfn_reopt,nikuradse_2,0.960278,0.9562052
22,adam_win_bfn_reopt,nikuradse_2,0.17190546,0.16399473
22,gaussian_win_bfn_reopt,nikuradse_2,0.8610286,0.81960535
22,CGP_win_bfn_reopt,nikuradse_2,0.9567882,0.9576193
23,adam_win_bfn_reopt,nikuradse_2,0.05672884,0.028918564
23,gaussian_win_bfn_reopt,nikuradse_2,0.83068556,0.80288523
23,CGP_win_bfn_reopt,nikuradse_2,0.9488207,0.9652718
24,adam_win_bfn_reopt,nikuradse_2,0.48630863,0.36370742
24,gaussian_win_bfn_reopt,nikuradse_2,0.7569853,0.67637765
24,CGP_win_bfn_reopt,nikuradse_2,0.92689073,0.9308372
25,adam_win_bfn_reopt,nikuradse_2,0.5968821,0.57164514
25,gaussian_win_bfn_reopt,nikuradse_2,0.91639805,0.92322814
25,CGP_win_bfn_reopt,nikuradse_2,0.8794048,0.97083354
26,adam_win_bfn_reopt,nikuradse_2,0.48618215,0.5290539
26,gaussian_win_bfn_reopt,nikuradse_2,0.628429,0.6495206
26,CGP_win_bfn_reopt,nikuradse_2,0.940287,0.93524325
27,adam_win_bfn_reopt,nikuradse_2,0.31640965,0.31656533
27,gaussian_win_bfn_reopt,nikuradse_2,0.95167345,0.94812113
27,CGP_win_bfn_reopt,nikuradse_2,0.9140247,0.88509107
28,adam_win_bfn_reopt,nikuradse_2,0.5997879,0.6569104
28,gaussian_win_bfn_reopt,nikuradse_2,0.54718536,0.5237037
28,CGP_win_bfn_reopt,nikuradse_2,0.9818336,0.975034
29,adam_win_bfn_reopt,nikuradse_2,0.81643057,0.75939286
29,gaussian_win_bfn_reopt,nikuradse_2,0.8529404,0.8101354
29,CGP_win_bfn_reopt,nikuradse_2,0.95700085,0.9531717
0,adam_win_bfn_reopt,flow_stress_phip0.1,0.98696995,0.9893266
0,gaussian_win_bfn_reopt,flow_stress_phip0.1,0.9793859,0.98133117
0,CGP_win_bfn_reopt,flow_stress_phip0.1,0.6728865,0.6038394
1,adam_win_bfn_reopt,flow_stress_phip0.1,0.97112846,0.9788348
1,gaussian_win_bfn_reopt,flow_stress_phip0.1,0.9330099,0.9415194
1,CGP_win_bfn_reopt,flow_stress_phip0.1,0.98637235,0.98863536
2,adam_win_bfn_reopt,flow_stress_phip0.1,0.023231506,0.024609447
2,gaussian_win_bfn_reopt,flow_stress_phip0.1,0.9433632,0.9505912
2,CGP_win_bfn_reopt,flow_stress_phip0.1,0.9783708,0.9815286
3,adam_win_bfn_reopt,flow_stress_phip0.1,0.87635994,0.88387114
3,gaussian_win_bfn_reopt,flow_stress_phip0.1,0.9004768,0.916566
3,CGP_win_bfn_reopt,flow_stress_phip0.1,0.9924634,0.99444455
4,adam_win_bfn_reopt,flow_stress_phip0.1,0.86772615,0.8807991
4,gaussian_win_bfn_reopt,flow_stress_phip0.1,0.90799826,0.91270864
4,CGP_win_bfn_reopt,flow_stress_phip0.1,0.9805622,0.9855827
5,adam_win_bfn_reopt,flow_stress_phip0.1,0.9898594,0.9933404
5,gaussian_win_bfn_reopt,flow_stress_phip0.1,0.9111112,0.9129572
5,CGP_win_bfn_reopt,flow_stress_phip0.1,0.9573817,0.96044165
6,adam_win_bfn_reopt,flow_stress_phip0.1,0.43096805,0.3353833
